"Venoshock, 15 PP; Special, Poison; 30ft. Deals 2d12 + Special Attack modifier damage. Deals 4d12 + Special Attack modifier damage if the target is poisoned."
"Aurora Beam, 20 PP; Special, Ice; 15ft line. Make a separate attack on each target. Deals 3d10 + Special Attack modifier damage, and on hit, roll a d10. On a 10, reduces the target's Attack by 1 stage."
"Aurora Veil, 20 PP; Status, Ice; Self. Creates a protective veil that surrounds the user and any allies it chooses. For 5 turns, the user and its allies take half damage from all attacks. Can only be used in snowing weather."
"Avalanche, 10 PP; Physical, Ice; 30ft. Deals 2d12 + Attack modifier damage, or 4d12 + Attack modifier damage if the user moves after the target."
"Blizzard, 5 PP; Special, Ice; 15ft cone. Make a separate attack on each target. Deals 5d10 + Special Attack modifier damage, and on hit, roll a d10. On an 8-10, the target is frostbitten. Automatically hits if the weather is snowy."
"Chilly Reception, 10 PP; Status, Ice; Self. Creates a snowstorm, then switches the user out, or the user can move up to 30 feet."
"Freeze Shock, 5 PP; Physical, Ice; 30ft. The user ends its turn after using this move. On the next turn, it makes the attack that deals 6d10 + Attack modifier damage, and on hit, roll a d10. On an 8-10, the target is paralyzed."
"Freeze-Dry, 20 PP; Special, Ice; 30ft. Deals 3d10 + Special Attack modifier damage, and on hit, roll a d10. On a 10, the target is frostbitten. This is super effective against Water types."
"Freezy Frost, 3 PP; Special, Ice; 15ft. Eevee only. Deals 4d10 + Special Attack modifier damage, and reduces the temporary stages of all individuals on the field to 0."
"Frost Breath, 3 PP; Special, Ice; 30ft. Automatically crits. Deals 3d10 + Special Attack modifier damage."
"G-Max Resonance; Physical or Special, Ice; 50ft. Lapras's Gigantamax move. Deals 6d10 + Attack or Special Attack modifier damage and creates an Aurora Veil for the user and its allies."
"Glacial Lance, 5 PP; Physical, Ice; 30ft line. Make a separate attack on each target. Deals 5d12 + Attack modifier damage."
"Glaciate, 10 PP; Special, Ice; 15ft radius. Make a separate attack on each target. Deals 3d12 + Special Attack modifier damage, and reduces the Speed of targets by 1 stage."
"Haze, 30 PP; Status, Ice; 15ft radius. Removes all stat changes of all targets in the area."
"Ice Ball, 20 PP; Physical, Ice; 10ft. Deals 1d10 + Attack modifier damage, and the user continues to use this move on each of its turns until it misses. Each turn the user succeeds in damaging with this move, it adds an additional die of damage."
"Ice Beam, 10 PP; Special, Ice; 25ft line. Make a separate attack on each target. Deals 4d10 + Special Attack modifier damage, and on hit, roll a d10. On a 10, the target is frostbitten."
"Ice Burn, 5 PP; Special, Ice; 30ft. The user ends its turn after using this move. On the next turn, it makes the attack that deals 6d10 + Attack modifier damage, and on hit, roll a d10. On an 8-10, the target is burned."
"Ice Fang, 15 PP; Physical, Ice; Melee. Deals 3d10 + Attack modifier damage, and on hit, roll a 2d10. On a 10, on the first die, the target is frostbitten. On a 10, on the second die, the target flinches."
"Ice Hammer, 10 PP; Physical, Ice; Melee. Deals 5d12 + Attack modifier damage, and reduces the user's Speed by 1 stage."
"Ice Punch, 15 PP; Physical, Ice; Melee. Deals 3d12 + Attack modifier damage, and on hit, roll a d10. On a 10, the target is frostbitten."
"Ice Shard, 25 PP; Physical, Ice; Melee. Deals 2d10 + Attack modifier damage, and the move has priority."
"Ice Spinner, 15 PP; Physical, Ice; 15ft radius. Make a separate attack on each target. Deals 3d10 + Attack modifier damage, and removes all terrain within range of the user."
"Icicle Crash, 10 PP; Physical, Ice; 30ft. Make a separate attack on each target within a 15ft radius of the target. Deals 3d12 + Attack modifier damage, and on hit, roll a d10. On an 8-10, the target flinches."
"Icicle Spear, 15 PP; Physical, Ice; 15ft. Roll a d4+1, making a number of attacks equal to the roll. Deals 1d6 + Attack modifier damage."
"Icy Wind, 15 PP; Special, Ice; 15ft cone. Make a separate attack on each target. Deals 2d10 + Special Attack modifier damage, and on hit, reduces the target's Speed by 1 stage."
"Max Hailstorm; Physical or Special, Ice; 50ft. Ice type max move. Deals 6d10 + Attack or Special Attack modifier damage, and increases the Special Attack of the user and creates a snowstorm."
"Mist, 30 PP; Status, Ice; Self. Creates a mist around the user, and for 5 turns, its stats cannot be lowered by moves or effects."
"Mountain Gale, 10 PP; Physical, Ice; 25ft cone. Make a separate attack on each target. Deals 5d10 + Attack modifier damage, and on hit, roll a d10. On an 8-10, the target flinches."
"Powder Snow, 20 PP; Special, Ice; 30ft. Deals 1d12 + Special Attack modifier damage, and on hit, roll a d10. On a 10, the target is frostbitten."
"Sheer Cold, 5 PP; Special, Ice; 30ft. Roll a d100. On a roll of 96 or higher, the target instantly faints."
"Snowscape, 20 PP; Status, Ice; Self. Summons a snowstorm for 5 turns."
"Subzero Slammer; Physical or Special, Ice; 30ft. Ice type Z-Move. Deals 8d12 + Attack or Special Attack modifier damage."
"Triple Axel, 10 PP; Physical, Ice; Melee. Deals 1d10 + Attack modifier damage on hit. Make attack rolls until one misses, up to a maximum of 3 total attacks. A second successful strike deals 2d10 + Attack modifier damage, and a third successful strike deals 4d10 + Attack modifier damage."
"All-Out Pummeling ; Physical or Special, Fighting; 30ft. Fighting type Z-Move. Deals 8d12 + Attack or Special Attack modifier damage."
"Arm Thrust, 15 PP; Physical, Fighting; Melee. Roll a d4+1, making a number of attacks equal to the roll. Deals 1d6 + Attack modifier damage."
"Aura Sphere, 5 PP; Special, Fighting; 30ft. Automatically hits. Deals 3d10 + Special Attack modifier damage."
"Axe Kick, 10 PP; Physical, Fighting; 15ft. The user moves adjacent to the target before making the attack roll. Deals 5d12 + Attack modifier damage, and on hit, roll a d10. On an 8-10, the target is confused. If the attack misses, the user takes 2d12 recoil damage."
"Body Press, 10 PP; Physical, Fighting; 20ft. The user moves adjacent to the target before making the attack roll. Deals 3d12 + Defense modifier damage."
"Brick Break, 15 PP; Physical, Fighting; Melee. Deals 3d10 + Attack modifier damage, and removes Light Screen and Reflect from the target and its allies before making the attack."
"Bulk Up, 20 PP; Status, Fighting ; Self. Increases the user's Attack and Defense by 1 stage."
"Circle Throw, 10 PP; Physical, Fighting; Melee. Deals 2d12 + Attack modifier damage, and if the user moves after the target, switches the target out, or throws the target 30 feet in any direction."
"Close Combat, 5 PP; Physical, Fighting; Melee. Deals 5d12 + Attack modifier damage, and reduces the user's Defense and Special Defense by 1 stage."
"Coaching, 10 PP; Status, Fighting; 10ft radius. Increases the Attack and Defense of all allies in range by 1 stage."
"Collision Course, 5 PP; Physical, Fighting; 15ft. The user moves adjacent to the target before making the attack roll. Deals 5d10 + Special Attack modifier damage. If the move is super effective, it gains an additional 2 damage dice."
"Counter, 3 PP; Physical, Fighting; Melee. As a reaction against taking damage from a physical move, deal double the damage dealt to the user back to the target."
"Cross Chop, 5 PP; Physical, Fighting; Melee. Deals 5d10 + Attack modifier damage, and crits on a 19-20."
"Detect, 3 PP; Status, Fighting; Self. Uses a reaction to block an attack or move completely when hit. This only blocks the move that Detect is used on."
"Double Kick, 30 PP; Physical, Fighting; Melee. Make two attacks. Deals 1d12 + Attack modifier damage."
"Drain Punch, 5 PP; Physical, Fighting; Melee. Deals 3d12 + Attack modifier damage. Restores HP to the user equal to half of the damage dealt."
"Dynamic Punch, 3 PP; Physical, Fighting; Melee. Deals 5d10 + Attack modifier damage and confuses the target."
"Final Gambit, 5 PP; Physical, Fighting; Melee. Deals damage equal to the user's remaining HP. The user faints."
"Flying Press, 10 PP; Physical, Fighting; 25ft. The user moves adjacent to the target before making the attack roll. Deals 5d10 + Attack modifier damage. Deals both Fighting and Flying type damage, whichever would be more effective."
"Focus Blast, 5 PP; Special, Fighting; 30ft. Deals 5d12 + Special Attack modifier damage."
"Focus Punch, 10 PP; Physical, Fighting; Melee. The user must act at the very end of the round. If the user takes damage before it can attack, the move fails. Deals 6d12 + Attack modifier damage."
"Force Palm, 10 PP; Physical, Fighting; Melee. Deals 2d12 + Attack modifier damage, and on hit, roll a d10. On an 8-10, the target is paralyzed."
"G-Max Chi Strike; Physical or Special, Fighting; 50ft. Machamp's Gigantamax move. Deals 6d10 + Attack or Special Attack modifier damage and the user's attacks crit on an 18-20."
"Hammer Arm, 10 PP; Physical, Fighting; Melee. Deals 5d12 + Attack modifier damage, and decreases the user's Speed by 1 stage."
"High Jump Kick, 10 PP; Physical, Fighting; 30ft. The user moves adjacent to the target before making the attack roll. Deals 6d12 + Attack modifier damage. If the attack misses, the user takes 3d12 recoil damage."
"Jump Kick, 10 PP; Physical, Fighting; 15ft. The user moves adjacent to the target before making the attack roll. Deals 5d12 + Attack modifier damage. If the attack misses, the user takes 2d12 recoil damage."
"Karate Chop, 25 PP; Physical, Fighting; Melee. Deals 2d10 + Attack modifier damage, and crits on a 19-20."
"Low Kick, 20 PP; Physical, Fighting; Melee. Deals 5d12 + Attack modifier damage if the target is weight Massive, 4d12 + Attack modifier damage if the target is weight Heavy, 3d10 + Attack modifier damage if the target is weight Medium, and 2d8 + Attack modifier damage if the target is at or below weight Light."
"Low Sweep, 20 PP; Physical, Fighting; Melee. 2d12 + Attack modifier damage, and reduces target's Speed by 1 stage."
"Mach Punch, 30 PP; Physical, Fighting; Melee. User can move a number of feet up to the user's walking speed before making the attack roll. Deals 2d10 + Attack modifier damage, and the attack has priority."
"Mat Block, 3 PP; Status, Fighting; Self. Uses a reaction to block an attack or move completely when hit. Protects the user and their allies from all moves and attacks until the end of the round."
"Max Knuckle; Physical or Special, Fighting; 50ft. Fighting type max move. Deals 6d10 + Attack or Special Attack modifier damage, and increases the Attack of the user and all allies within a 15ft radius of the user by 1 stage."
"Meteor Assault, 5 PP; Physical, Fighting; 15ft. The user moves adjacent to the target before making the attack roll. Deals 6d12 + Attack modifier damage, and the user must recharge on the next turn."
"No Retreat, 5 PP; Status, Fighting; Self. Prevents the user from switching out or moving away from a target opposing Pokémon within 50ft of the user. Increases the user's Attack, Defense, Special Attack, Special Defense and Speed by 1 stage."
"Octolock, 15 PP; Status, Fighting; Melee. Prevents the user and target from moving or switching out for 1d4+1 turns. At the end of each of the target's turns, it reduces its Defense and Special Defense by 1 stage."
"Power-Up Punch, 20 PP; Physical, Fighting; Melee. Deals 2d10 + Attack modifier damage and increases the user's Attack by 1 stage."
"Quick Guard, 3 PP; Status, Fighting; Self. Uses a reaction to block a priority attack or move completely when hit. This only blocks the move that Quick Guard is used on."
"Revenge, 10 PP; Physical, Fighting; Melee. Deals 2d10 + Attack modifier damage, and if the target has damaged the user in the round, it deals 4d10 + Attack modifier damage instead."
"Reversal, 5 PP; Physical, Fighting; Melee. Deals 5d12 + Attack modifier damage if user is below half HP, 3d10 + Attack modifier damage if user is at half HP or above, or 1d12 + Attack modifier damage if the user is at full HP."
"Rock Smash, 15 PP; Physical, Fighting; Melee. Deals 1d12 + Attack modifier damage, and on hit, roll a d20. On evens, reduce the target's Defense by 1 stage."
"Rolling Kick, 15 PP; Physical, Fighting; Melee. Deals 2d12 + Attack modifier damage, and on hit, roll a d10. On an 8-10, the target flinches."
"Sacred Sword, 15 PP; Physical, Fighting; Melee. Deals 4d10 + Attack modifier damage, and it ignores changes to the target's Defense."
"Secret Sword, 10 PP; Special, Fighting; 15ft. Deals 3d12 + Special Attack modifier damage, and it attacks the target's Defense instead of Special Defense."
"Seismic Toss, 20 PP; Physical, Fighting; Melee. Deals damage equal to the user's level, and the target is tossed 30 feet in any direction."
"Sky Uppercut, 15 PP; Physical, Fighting; 15ft. The user moves adjacent to the target before making the attack roll. Deals 3d10 + Attack modifier damage, and can hit targets during Fly, Bounce, and Sky Drop."
"Storm Throw, 10 PP; Physical, Fighting; Melee. Automatically crits. Deals 2d12 + Attack modifier damage, and the target is tossed 30 feet in any direction."
"Submission, 20 PP; Physical, Fighting; Melee. Deals 3d12 + Attack modifier damage, and user takes recoil equal to 25% of the damage dealt."
"Superpower, 5 PP; Physical, Fighting; Melee. Deals 5d12 + Attack modifier damage, and decreases the user's Attack and Defense by 1 stage."
"Thunderous Kick, 10 PP; Physical, Fighting; 15ft. The user moves adjacent to the target before making the attack roll. Deals 4d12 + Attack modifier damage and decreases the target's Defense by 1 stage."
"Triple Arrows, 10 PP; Physical, Fighting; Melee. Deals 4d12 + Attack modifier damage, and on hit, roll a d20. On evens, reduce the target's Defense by 1 stage, and the move crits on a 19-20."
"Triple Kick, 10 PP; Physical, Fighting; Melee. Deals 1d8 + Attack modifier damage on hit. Make attack rolls until one misses, up to a maximum of 3 total attacks. A second successful strike deals 2d8 + Attack modifier damage, and a third successful strike deals 4d8 + Attack modifier damage."
"Upper Hand, 10 PP; Physical, Fighting; Melee. Uses a reaction against a target using a priority move to make an attack against them using this move. The user moves adjacent to the target before making the attack roll. Deals 3d12 + Special Attack modifier damage."
"Vacuum Wave, 30 PP; Special, Fighting; 30ft line. Make a separate attack on each target. Deals 2d10 + Special Attack modifier damage, and the attack has priority."
"Victory Dance, 10 PP; Status, Fighting; Self. Increases the user's Attack, Defense, and Speed by 1 stage."
"Vital Throw, 10 PP; Physical, Fighting; Melee. Deals 3d12 + Attack modifier damage, and throws the target 30ft in any direction. If the user moves after the target, it automatically hits."
"Wake-Up Slap, 10 PP; Physical, Fighting; Melee. Deals 3d10 + Attack modifier damage. If the target is asleep, it is woken up and the attack deals 6d10 + Attack modifier damage instead."
"Acrobatics, 15 PP; Physical, Flying; Melee. Deals 3d10 + Attack modifier damage, or 6d10 + Attack modifier damage if the user has no held items."
"Aerial Ace, 20 PP; Physical, Flying; Melee. Automatically hits. Deals 2d10 + Attack modifier damage."
"Aeroblast, 5 PP; Special, Flying; 25ft cone. Make a separate attack on each target. Deals 5d10 + Special Attack modifier damage."
"Air Cutter, 25 PP; Special, Flying; 30ft. Deals 3d10 + Special Attack modifier damage, and it crits on a 19-20."
"Air Slash, 15 PP; Special, Flying; 30ft. Deals 3d12 + Special Attack modifier damage, and on hit, roll a d10. On an 8-10, the target flinches."
"Beak Blast, 15 PP; Physical, Flying; 15ft cone. The user must decide to use this move at the start of the round, then acting at the very end of the round. Make a separate attack on each target. Deals 5d10 + Attack modifier damage, and those who make contact with the user before it executes the move are burned."
"Bleakwind Storm, 10 PP; Special, Flying; 30ft. Deals 5d12 + Special Attack modifier damage on hit, and on hit, roll a d10. On an 8-10, the target is frostbitten."
"Bounce, 5 PP; Physical, Flying; Melee. On first using this move, the user bounces upward and becomes semi-invulnerable to damage. On the next turn, the user can move up to double its movement speeds and make the attack against a target it moves to. Deals 4d10 + Attack modifier damage."
"Brave Bird, 15 PP; Physical, Flying; 30ft. The user moves adjacent to the target before making the attack roll. Deals 5d12 + Attack modifier damage, and user takes recoil equal to 1/3 of the damage dealt."
"Chatter, 20 PP; Special, Flying; 10ft radius. Make a separate attack on each target. Deals 3d10 + Special Attack modifier damage and confuses the target."
"Defog, 15 PP; Status, Flying; 30ft. Make an attack roll using Special Attack. On hit, the next attack made against the target has advantage, and it clears the area of all hazards such as Stealth Rock, Spikes, and Reflect."
"Dragon Ascent, 5 PP; Physical, Flying; 50ft. Make a separate attack on each target within a 25ft radius of the target. Deals 5d12 + Attack modifier damage, and lowers the user's Defense and Special Defense by 1 stage."
"Drill Peck, 20 PP; Physical, Flying; 20ft line. Make a separate attack on each target and move to the end of the line. Deals 4d10 + Attack modifier damage."
"Dual Wingbeat, 10 PP; Physical, Flying; 15ft. Make two attack rolls. Deals 2d10 + Attack modifier damage."
"Feather Dance, 15 PP; Status, Flying; 30ft. Make an attack roll using Special Attack. Reduces the target's Attack by 2 stages."
"Floaty Fall, 3 PP; Physical, Flying; 15ft. Pikachu only. Deals 4d10 + Special Attack modifier damage, and on hit, roll a d10. On an 8-10, target flinches."
"Fly, 10 PP; Physical, Flying; Melee. On first using this move, the user flies upward and becomes semi-invulnerable to damage. On the next turn, the user can move up to double its movement speeds and make the attack against a target it moves to. Deals 4d10 + Attack modifier damage."
"G-Max Wind Rage; Physical or Special, Flying; 50ft. Corviknight's Gigantamax move. Deals 6d10 + Attack or Special Attack modifier damage and removes all hazards and screens on the field."
"Gust, 30 PP; Special, Flying; 30ft. Deals 1d12 + Special Attack modifier damage."
"Hurricane, 10 PP; Special, Flying; 30ft. Make a separate attack on each target within a 15ft radius of the target. Deals 5d10 + Special Attack modifier damage, and on hit, roll a d10. On an 8-10, the target is confused. Can hit targets during Fly, Bounce and Sky Drop."
"Max Airstream; Physical or Special, Flying; 50ft. Flying type max move. Deals 6d10 + Attack or Special Attack modifier damage, and increases the Speed of the user and all allies within a 15ft radius of the user by 1 stage."
"Mirror Move, 20 PP; Status, Flying; 30ft. The user can use the move that the target last used."
"Oblivion Wing, 3 PP; Special, Flying; 30ft line. Make a separate attack on each target. Deals 3d12 + Special Attack modifier damage, and restores HP equal to 75% of the damage dealt."
"Peck, 30 PP; Physical, Flying; Melee. Deals 1d12 + Attack modifier damage."
"Pluck, 20 PP; Physical, Flying; Melee. Deals 2d12 + Attack modifier damage, and if the target is holding a berry, the user eats it."
"Roost, 1 PP; Status, Flying; Self. Restores HP equal to half of the user's max HP. The user loses its Flying typing for 2 turns."
"Sky Attack, 5 PP; Physical, Flying; 20ft. The user ends its turn after using this move. On the next turn, the user attacks, and moves adjacent to the target before making the attack roll. Deals 6d10 + Attack modifier damage, and on hit, roll a d10. On an 8-10, the target flinches."
"Sky Drop, 10 PP; Physical, Flying; Melee. The user grabs the target - which can be an ally - and lifts it into the sky, becoming semi-invulnerable. On the next turn, drops the target, doing no damage if the target was a Flying type or an ally. Deals 3d10 + Attack modifier damage."
"Supersonic Skystrike; Physical or Special, Flying; 30ft. Flying type Z-Move. Deals 8d12 + Attack or Special Attack modifier damage."
"Tailwind, 5 PP; Status, Flying; Self. Creates a tailwind around the user and its allies. For 4 turns, the user and its allies have their Speed and movement speeds doubled."
"Wing Attack, 30 PP; Physical, Flying; Melee. Deals 2d12 + Attack modifier damage."
"Agility, 30 PP; Status, Psychic; Self. Increases the user's Speed by 2 stages and movement speeds by 5 feet."
"Ally Switch, 15 PP; Status, Psychic; 30ft. The user swaps places with the target, but the target must be an ally. If the ally is unwilling, the user must select a different move or a different ally to swap with."
"Amnesia, 20 PP; Status, Psychic; Self. Increases the user's Special Defense by 2 stages."
"Barrier, 20 PP; Status, Psychic; Self. Increases the user's Defense by 2 stages."
"Calm Mind, 20 PP; Status, Psychic; Self. Increases the user's Special Attack and Special Defense by 1 stage."
"Confusion, 20 PP; Special, Psychic; 30ft. Deals 2d10 + Special Attack modifier damage, and on hit, roll a d10. On a 10, the target is confused."
"Cosmic Power, 20 PP; Status, Psychic; Self. Increases the user's Defense and Special Defense by 1 stage."
"Dream Eater, 3 PP; Special, Psychic; 30ft. Only works if the target is asleep. Automatically hits a sleeping target and deals 5d10 + Special Attack modifier damage and restores HP equal to half of the damage dealt."
"Eerie Spell, 3 PP; Special, Psychic; 15ft cone. Make a separate attack on each target. Deals 3d12 + Special Attack modifier damage, and decreases the PP of the target's last used move by 3 PP."
"Esper Wing, 10 PP; Special, Psychic; 15ft line. Make a separate attack on each target in two different 15ft lines, which the user aims in any direction. Deals 3d10 + Special Attack modifier damage. Crits on a 19-20, and increases the user's Speed by 1 stage."
"Expanding Force, 10 PP; Special, Psychic; 25ft. Deals 3d10 + Special Attack modifier damage. In Psychic Terrain, range is a 25ft cone and deals 5d10 + Special Attack modifier damage instead."
"Extrasensory, 20 PP; Special, Psychic; 30ft. Deals 3d12 + Special Attack modifier damage, and on hit, roll a d10. On a 10, the target flinches."
"Freezing Glare, 10 PP; Special, Psychic; 30ft. Deals 4d10 + Special Attack, and on hit, roll a d10. On a 10, the target is frostbitten."
"Future Sight, 10 PP; Special, Psychic; 30ft. Two rounds after using this move, the target automatically takes 5d12 + Special Attack modifier damage."
"G-Max Gravitas; Physical or Special, Psychic; 50ft. Orbeetle's Gigantamax move. Deals 6d10 + Attack or Special Attack modifier damage and intensifies the gravity of the field."
"Genesis Supernova; Special, Psychic; 30ft radius. Mew's Z-Move, using Psychic. Make a separate attack on each target. Deals 8d12 + Special Attack modifier damage. Creates psychic terrain centered on the user."
"Glitzy Glow, 3 PP; Special, Psychic; 15ft. Eevee only. Deals 4d10 + Special Attack modifier damage, and creates a light screen around the user."
"Gravity, 5 PP; Status, Psychic; 50ft radius. Creates a field of intense gravity. Grounds all individuals, preventing them from flying or hovering, and the moves Bounce, Fly, Flying Press, High Jump Kick, Jump Kick, Magnet Rise, Sky Drop, Splash and Telekinesis automatically fail."
"Guard Split, 10 PP; Status, Psychic; 30ft. Averages the user and target's Defense and Special Defense, then sets the user and target's Defense and Special Defense to the average."
"Guard Swap, 10 PP; Status, Psychic; 30ft. Swaps the target's Defense and Special Defense with the user's Defense and Special Defense."
"Heal Block, 15 PP; Status, Psychic; 30ft. Make an attack roll using Special Attack. On hit, the target is prevented from being healed for 5 turns."
"Heal Pulse, 1 PP; Status, Psychic; 5ft radius. Restores HP of all targets in range equal to half of the target's max HP, including the user."
"Healing Wish, 1 PP; Status, Psychic; Self. The user faints. The next Pokémon to become active or another active Pokémon heals to full HP and is cured of all status conditions."
"Heart Stamp, 20 PP; Physical, Psychic; Melee. Deals 2d12 + Attack modifier damage, and on hit, roll a d10. On an 8-10, the target flinches."
"Heart Swap, 10 PP; Status, Psychic; 30ft. Selects two targets, which cannot include the user. The targets swap souls, and the targets use the stats, moves, stat stages, species, and all other statistics of the target it was Heart Swapped with. If a target is an owned Pokémon or other trainer, a player temporarily gains access to the swapped Pokémon or trainer's sheet for use. The effects of Heart Swap end after a battle, and it can affect both Pokémon and trainers. If Heart Swap is used outside of combat, it lasts indefinitely or until the user chooses to use this move again to swap the targets back."
"Hyperspace Hole, 5 PP; Special, Psychic; 30ft. Automatically hits. Deals 3d12 + Special Attack modifier damage, and it ignores protection moves."
"Hypnosis, 20 PP; Status, Psychic; 30ft. Make an attack roll using Special Attack. On hit, the target falls asleep."
"Imprison, 10 PP; Status, Psychic; Self. Prevents all individuals in battle from using moves the user knows as long as the user is active in battle."
"Instruct, 5 PP; Status, Psychic; 30ft. Instructs a target to use the move it last used again."
"Kinesis, 10 PP; Status, Psychic; 30ft. Make an attack roll using Special Attack. On hit, the target's next attack has disadvantage."
"Light Screen, 30 PP; Status, Psychic; Self. Creates a light screen around the user and all allies it chooses. For 5 turns, halves the damage of all Special attacks against the targets."
"Light That Burns The Sky; Special, Psychic; 30ft radius. Ultra Necrozma's Z-Move, using Photon Geyser. Make a separate attack on each target. Deals 8d20 + Special Attack modifier damage. Attacks using Attack or Special Attack, whichever would be more effective against the target, and it ignores all abilities."
"Lumina Crash, 10 PP; Special, Psychic; 30ft. Deals 4d10 + Special Attack modifier damage, and decreases the target's Special Defense by 2 stages."
"Lunar Blessing, 1 PP; Status, Psychic; 5ft radius. Heals the user and allies in range for 25% of their max HP and removes all status conditions."
"Lunar Dance, 1 PP; Status, Psychic; Self. The user faints. The next Pokémon to become active or another active Pokémon heals to full HP and PP and is cured of all status conditions."
"Luster Purge, 5 PP; Special, Psychic; 15ft cone. Make a separate attack on each target. Deals 3d12 + Special Attack modifier, and on hit, roll a d20. On evens, reduce the target's Special Defense by 1 stage."
"Magic Coat, 10 PP; Status, Psychic; Self. The user reflects all status moves used on them back at the user of the move for the rest of the round."
"Magic Powder, 20 PP; Status, Psychic; 30ft. Make an attack roll using Special Attack. On hit, the target becomes a pure Psychic type."
"Magic Room, 10 PP; Status, Psychic; Self. Creates a magical room that affects the entire battlefield for 5 turns. All held items become unable to be activated or used for the duration."
"Max Mindstorm; Physical or Special, Psychic; 50ft. Psychic type max move. Deals 6d10 + Attack or Special Attack modifier damage, and summons psychic terrain centered on the target."
"Meditate, 30 PP; Status, Psychic; Self. Increases the user's Attack by 1 stage."
"Miracle Eye, 30 PP; Status, Psychic; 30ft. Make an attack roll using Special Attack, and on hit, the target cannot impose disadvantage on the attack rolls of others, and if it is a Dark type, it becomes able to be hit by Psychic type moves."
"Mirror Coat, 3 PP; Special, Psychic; 30ft. As a reaction against taking damage from a Special move, deal double the damage dealt to the user back to the target."
"Mist Ball, 5 PP; Special, Psychic; 30ft. Deals 3d10 + Special Attack modifier damage, and on hit, roll a d20. On evens, reduces the target's Special Attack by 1 stage."
"Mystical Power, 10 PP; Special, Psychic; 30ft. Deals 3d12 + Special Attack modifier damage, and increases the user's Special Attack by 1 stage."
"Photon Geyser, 5 PP; Special, Psychic; 50ft. Make a separate attack on each target within a 25ft radius of the target. Deals 5d12 + Special Attack modifier damage. Becomes physical and uses Attack if the user's Attack is higher than its Special Attack, and this attack ignores abilities."
"Power Split, 10 PP; Status, Psychic; 30ft. Averages the user and target's Attack and Special Attack, then sets the user and target's Attack and Special Attack to the average."
"Power Swap, 10 PP; Status, Psychic; 30ft. Swaps the target's Attack and Special Attack with the user's Attack and Special Attack."
"Power Trick, 10 PP; Status, Psychic; Self. Swaps the user's Attack with its Defense."
"Prismatic Laser, 5 PP; Special, Psychic; 15ft radius. Make a separate attack on each target. Deals 6d12 + Special Attack modifier damage, and the user skips its next turn to recharge."
"Psybeam, 20 PP; Special, Psychic; 15ft line. Make a separate attack on each target. Deals 2d12 + Special Attack modifier damage, and on hit, roll a d10. On a 10, the target is confused."
"Psyblade, 15 PP; Physical, Psychic; 20ft line. Deals 4d10 + Special Attack modifier damage, or 7d10 + Special Attack modifier in electric terrain."
"Psychic, 10 PP; Special, Psychic; 30ft. Deals 4d12 + Special Attack modifier damage, and on hit, roll a d10. On a 10, reduce the target's Special Defense by 1 stage."
"Psychic Fangs, 10 PP; Physical, Psychic; Melee. Deals 4d10 + Attack modifier damage, and removes Reflect, Light Screen and Aurora Veil on hit."
"Psychic Noise, 10 PP; Special, Psychic; 15ft cone. Make a separate attack on each target, and on hit, deals 3d12 + Sp. Attack modifier damage, and the target is prevented from healing for the next 2 turns."
"Psychic Terrain, 10 PP; Status, Psychic ; 30ft. User creates Psychic Terrain centered on the target point in range."
"Psycho Boost, 5 PP; Special, Psychic; 30ft. Deals 5d12 + Special Attack modifier damage, and reduces the user's Special Attack by 2 stages."
"Psycho Cut, 20 PP; Physical, Psychic; Melee. Deals 3d12 + Attack modifier damage, and it crits on a 19-20."
"Psyshield Bash, 10 PP; Physical, Psychic; Melee. Deals 3d10 + Attack modifier damage, and increases the user's Defense by 1 stage."
"Psycho Shift, 10 PP; Status, Psychic; 30ft. Inflicts the target with a status condition the user has, then cures the user of all status conditions."
"Psyshock, 10 PP; Special, Psychic; 30ft. Deals 3d12 + Special Attack modifier damage, and attacks against the target's Defense instead of Special Defense."
"Psystrike, 10 PP; Special, Psychic; 15ft. Deals 4d10 + Special Attack modifier damage, and attacks against the target's Defense instead of Special Defense."
"Psywave, 10 PP; Special, Psychic; 15ft cone. Make a separate attack on each target. Deals Xd4 damage, where X is the result of a d20. Cannot hit super effectively or be resisted."
"Reflect, 30 PP; Status, Psychic; Self. Creates a reflecting screen around the user and all allies it chooses. For 5 turns, halves the damage of all Physical attacks against the targets."
"Rest, 1 PP; Status, Psychic; Melee. Restores the user to full HP and causes it to fall asleep, guaranteeing at least 1 turn of sleep."
"Role Play, 10 PP; Status, Psychic; 30ft. Replaces the user's ability with one of the target's abilities."
"Shattered Psyche; Physical or Special, Psychic; 30ft. Psychic type Z-Move. Deals 8d12 + Attack or Special Attack modifier damage."
"Skill Swap, 10 PP; Status, Psychic; 30ft. Swaps the user and target's abilities with one another. If the user or the target has more than one ability, the user chooses which abilities are swapped."
"Speed Swap, 10 PP; Status, Psychic; 30ft. Swaps the Speed of the user and target."
"Stored Power, 10 PP; Special, Psychic; 30ft. Deals 1d6 + Special Attack modifier damage. Adds an additional damage die for each increased stat stage the user has."
"Synchronoise, 10 PP; Special, Psychic; 15ft radius. Make a separate attack on each target. Deals 5d10 + Special Attack modifier damage, but only if the target shares a typing with the user. This move ignores resistances."
"Take Heart, 3 PP; Status, Psychic; Self. Cures the user of status conditions and increases its Special Attack and Special Defense by 1 stage."
